#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
5519	M-H2O+H	 	1	Serine conjugated chenodeoxycholic acid	Synthetic	Emily Gentry	479.325	spectra/specs_ms.mgf5519	"InChI=1S/C27H45NO6/c1-15(4-7-23(32)28-21(14-29)25(33)34)18-5-6-19-24-20(9-11-27(18,19)3)26(2)10-8-17(30)12-16(26)13-22(24)31/h15-22,24,29-31H,4-14H2,1-3H3,(H,28,32)(H,33,34)/t15-,16+,17-,18-,19+,20+,21?,22-,24+,26+,27-/m1/s1"	N/A	qToF	Positive	ESI	462.321	lib-00001.mgf	Gold	1	0.740135	2.37634	0.00109863	1	BILELIB19	Dorrestein	462.321	 	0	12	C[C@H](CCC(N[C@@H](CO)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	1	462.322	spectra/specs_ms.mgf	CCMSLIB00005465902	38934	UPDATE-SINGLE-ANNOTATED-GOLD	 
5521	M+H	832973	1	Spectral Match to DL-Indole-3-lactic acid from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf5521	N/A	N/A	Q-TOF	Positive	ESI	206.081	lib-00032.mgf	Bronze	3	0.97823	1.48085	0.000305176	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	206.081	N/A	0	7	N/A	1	206.081	spectra/specs_ms.mgf	CCMSLIB00003139103	20540	UPDATE-SINGLE-ANNOTATED-BRONZE	 
554	M+H	601570	1	Spectral Match to (+)-4-Cholesten-3-one from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf554	N/A	N/A	QqQ	Positive	ESI	385.346	lib-00032.mgf	Bronze	3	0.914174	1.82149	0.000701904	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	385.346	N/A	0	16	N/A	1	385.347	spectra/specs_ms.mgf	CCMSLIB00003137024	67708	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5541	M+H	79617962	1	Spectral Match to Sertraline from NIST14	Isolated	Data deposited by negarg	0.0	spectra/specs_ms.mgf5541	N/A	N/A	QqQ	Positive	in source ESI	306.083	lib-00032.mgf	Bronze	3	0.939528	8.87362	0.00271606	1	GNPS-NIST14-MATCHES	Data from Scott Kelly	306.083	N/A	0	9	N/A	1	306.08	spectra/specs_ms.mgf	CCMSLIB00003140022	8553	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5562	M+H-H2O	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf5562	N/A	N/A	QqQ	Positive	ESI	391.285	lib-00032.mgf	Bronze	3	0.951896	3.04174	0.00119019	1	GNPS-NIST14-MATCHES	Data from Karin	391.285	N/A	0	18	N/A	1	391.284	spectra/specs_ms.mgf	CCMSLIB00003138893	40860	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5607	M+H	28047-15-6	1	phenylacetylglutamine	Other	alan_jarmusch	0.0	spectra/specs_ms.mgf5607	InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1	 	Orbitrap	Positive	LC-ESI	265.118	lib-00013.mgf	Bronze	3	0.967431	2.30219	0.000610352	1	GNPS-LIBRARY	Dorrestein	265.118	 	0	10	C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O	1	265.117	spectra/specs_ms.mgf	CCMSLIB00002316426	34630	UPDATE-SINGLE-ANNOTATED-BRONZE	Urine
5637	M+H	60184	1	Spectral Match to L-Tyrosine from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf5637	N/A	N/A	HCD	Positive	ESI	182.083	lib-00032.mgf	Bronze	3	0.992947	12.5702	0.00228882	1	GNPS-NIST14-MATCHES	Data from Karin	182.083	N/A	0	7	N/A	1	182.081	spectra/specs_ms.mgf	CCMSLIB00003139994	10273	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5663	M+H	19420565	1	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf5663	N/A	N/A	HCD	Positive	ESI	522.356	lib-00032.mgf	Bronze	3	0.937086	1.98638	0.0010376	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	522.356	N/A	0	16	N/A	1	522.355	spectra/specs_ms.mgf	CCMSLIB00003139248	66734	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5685	M+H	104534783	1	Spectral Match to 4-Androsten-3,17-dione from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf5685	N/A	N/A	Q-TOF	Positive	ESI	287.201	lib-00032.mgf	Bronze	3	0.933461	3.82531	0.00109863	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	287.201	N/A	0	12	N/A	1	287.2	spectra/specs_ms.mgf	CCMSLIB00003138543	9760	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5693	M-H2O+H	n/a	1	NCGC00385110-01_C20H38O2_(2R)-1-(5-Hydroxy-3-methylpentyl)-2,5,5,8a-tetramethyldecahydro-2-naphthalenol	isolated	lfnothias	310.287	spectra/specs_ms.mgf5693	InChI=1S/C20H38O2/c1-15(10-14-21)7-8-17-19(4)12-6-11-18(2,3)16(19)9-13-20(17,5)22/h15-17,21-22H,6-14H2,1-5H3/t15?,16?,17?,19?,20-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	293.283	lib-00002.mgf	Gold	1	0.820474	2.39327	0.000701904	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	293.283	n/a	0	9	CC(CCO)CCC1[C@](C)(O)CCC2C(C)(C)CCCC12C	1	293.284	spectra/specs_ms.mgf	CCMSLIB00000854319	6790	UPDATE-SINGLE-ANNOTATED-GOLD	 
5711	M+H	n/a	1	NCGC00380297-01_C12H17NO4_1,3-Dioxolo[4,5-c]pyridin-4(5H)-one, 2-(1-hydroxy-3-methylbutyl)-6-methyl-	isolated	lfnothias	239.116	spectra/specs_ms.mgf5711	InChI=1S/C12H17NO4/c1-6(2)4-8(14)12-16-9-5-7(3)13-11(15)10(9)17-12/h5-6,8,12,14H,4H2,1-3H3,(H,13,15)	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	240.123	lib-00002.mgf	Gold	1	0.92749	1.27091	0.000305176	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	240.123	n/a	0	6	CC(C)CC(O)C1OC/2=C(O1)/C(=O)N/C(=C2)C	1	240.123	spectra/specs_ms.mgf	CCMSLIB00000854979	19268	UPDATE-SINGLE-ANNOTATED-GOLD	 
5712	M-2H2O+H	 	1	"(R)-4-((3R,5S,8R,9S,10S,12R,13R,14S,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	392.293	spectra/specs_ms.mgf5712	"InChI=1S/C24H40O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17+,18-,19+,20+,21-,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	357.279	lib-00001.mgf	Gold	1	0.807074	3.075	0.00109863	1	BILELIB19	Dorrestein	357.279	 	0	13	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@H](O)C[C@@]3([H])[C@@]2([H])CC[C@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(O)=O	1	357.278	spectra/specs_ms.mgf	CCMSLIB00005464834	11100	UPDATE-SINGLE-ANNOTATED-GOLD	 
5726	2M+H	150301	1	Spectral Match to DL-Phenylalanine from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf5726	N/A	N/A	Q-TOF	Positive	ESI	331.168	lib-00032.mgf	Bronze	3	0.964687	9.39944	0.00311279	1	GNPS-NIST14-MATCHES	Data from Suryasarathi Dasgupta	331.168	N/A	0	7	N/A	1	331.165	spectra/specs_ms.mgf	CCMSLIB00003137311	41890	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5739	M+H-H2O	77159570	1	Spectral Match to 15-HEDE from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf5739	N/A	N/A	HCD	Positive	ESI	307.263	lib-00032.mgf	Bronze	3	0.892285	0.297962	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	307.263	N/A	0	12	N/A	1	307.263	spectra/specs_ms.mgf	CCMSLIB00003135394	4889	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5757	M+H	2258926	1	Spectral Match to 1-Linoleoylglycerol from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf5757	N/A	N/A	HCD	Positive	ESI	355.284	lib-00032.mgf	Bronze	3	0.828273	5.58326	0.00198364	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	355.284	N/A	0	9	N/A	1	355.282	spectra/specs_ms.mgf	CCMSLIB00003134936	6982	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5762	M+H	84662	1	Spectral Match to Diethyl phthalate from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf5762	N/A	N/A	QqQ	Positive	ESI	223.097	lib-00032.mgf	Bronze	3	0.979749	3.14618	0.000701904	1	GNPS-NIST14-MATCHES	Data from Rob Knight	223.097	N/A	0	7	N/A	1	223.096	spectra/specs_ms.mgf	CCMSLIB00003137249	102859	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5778	[M+H]+	N/A	1	Curcumin	isolated	MoNA:VF-NPL-QEHF027274	0.0	spectra/specs_ms.mgf5778	InChI=1S/C21H20O6/c1-26-20-11-14(5-9-18(20)24)3-7-16(22)13-17(23)8-4-15-6-10-19(25)21(12-15)27-2/h3-12,24-25H,13H2,1-2H3/b7-3+,8-4+	N/A	ESI-QFT	positive	N/A	369.133	lib-00029.mgf	Bronze	3	0.901985	1.65347	0.000610352	1	MONA	MoNA	369.133	N/A	0	9	N/A	1	369.134	spectra/specs_ms.mgf	CCMSLIB00004720855	32487	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5802	M+H	 	1	HPTzTn-COOH	Lysate	Allegra Aron	0.0	spectra/specs_ms.mgf5802	 	 	Orbitrap	Positive	LC-ESI	307.021	lib-00013.mgf	Bronze	3	0.864036	1.29219	0.000396729	1	GNPS-LIBRARY	Pieter Dorrestein	307.021	 	0	6	 	1	307.02	spectra/specs_ms.mgf	CCMSLIB00005489308	4654	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5823	2M+Na	 	1	"(R)-4-((8S,9S,10R,13R,14S,17R)-10,13-dimethyl-3-oxo-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	372.266	spectra/specs_ms.mgf5823	"InChI=1S/C24H36O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h14-15,18-21H,4-13H2,1-3H3,(H,26,27)/t15-,18+,19-,20+,21+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	767.522	lib-00001.mgf	Gold	1	0.848674	0.159045	0.00012207	1	BILELIB19	Dorrestein	767.522	 	0	8	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])CCC([C@]3(C)CC4)=CC4=O)CCC(O)=O	1	767.522	spectra/specs_ms.mgf	CCMSLIB00005465721	15324	UPDATE-SINGLE-ANNOTATED-GOLD	 
5845	M+H	 	1	13-OxoODE	Lysate	lfnothias	0.0	spectra/specs_ms.mgf5845	 	 	qTof	Positive	LC-ESI	-1.0	lib-00013.mgf	Bronze	3	0.721004	20.3643	0.00601196	1	GNPS-LIBRARY	Dorrestein	-1.0	 	0	7	CCCCCC(=O)/C=C\C=C\CCCCCCCC(=O)O	1	295.226	spectra/specs_ms.mgf	CCMSLIB00004684215	2635	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5847	M+H-H2O	N/A	1	Spectral Match to 9(10)-EpOME from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf5847	N/A	N/A	HCD	Positive	ESI	279.231	lib-00032.mgf	Bronze	3	0.73439	2.5137	0.000701904	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	279.231	N/A	0	11	N/A	1	279.232	spectra/specs_ms.mgf	CCMSLIB00003134812	29660	UPDATE-SINGLE-ANNOTATED-BRONZE	 
585	M+H	 	1	"(R)-4-((8S,9S,10R,13R,14S,17R)-10,13-dimethyl-3-oxo-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	372.266	spectra/specs_ms.mgf585	"InChI=1S/C24H36O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h14-15,18-21H,4-13H2,1-3H3,(H,26,27)/t15-,18+,19-,20+,21+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	373.274	lib-00001.mgf	Gold	1	0.904121	1.06283	0.000396729	1	BILELIB19	Dorrestein	373.274	 	0	15	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])CCC([C@]3(C)CC4)=CC4=O)CCC(O)=O	1	373.274	spectra/specs_ms.mgf	CCMSLIB00005465719	92874	UPDATE-SINGLE-ANNOTATED-GOLD	 
5864	M+H	 	1	Rhamnolipid C10-C10 base lipid no sugar	Lysate	Raghuvanshi	0.0	spectra/specs_ms.mgf5864	 	 	qTof	Positive	LC-ESI	359.279	lib-00013.mgf	Bronze	3	0.737921	1.69882	0.000610352	1	GNPS-LIBRARY	Quinn	359.279	 	0	6	 	1	359.279	spectra/specs_ms.mgf	CCMSLIB00005466073	37257	UPDATE-SINGLE-ANNOTATED-BRONZE	 
589	M+H	80320	1	Spectral Match to Sulfachloropyridazine from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf589	N/A	N/A	QqQ	Positive	ESI	285.02	lib-00032.mgf	Bronze	3	0.986454	1.82022	0.000518799	1	GNPS-NIST14-MATCHES	Data from Rob Knight	285.02	N/A	0	8	N/A	1	285.021	spectra/specs_ms.mgf	CCMSLIB00003137492	22764	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5941	M+H-NH3	301020	1	Spectral Match to 9-Octadecenamide, (Z)- from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf5941	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	265.252	lib-00032.mgf	Bronze	3	0.719197	1.03546	0.000274658	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	265.252	N/A	0	7	N/A	1	265.252	spectra/specs_ms.mgf	CCMSLIB00003134686	1151	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5964	M+Na	N/A	1	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf5964	N/A	N/A	Q-TOF	Positive	ESI	518.321	lib-00032.mgf	Bronze	3	0.862477	6.00553	0.00311279	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	518.321	N/A	0	9	N/A	1	518.324	spectra/specs_ms.mgf	CCMSLIB00003139839	15284	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6029	M+H	6665163	1	Spectral Match to Ser-Leu from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf6029	N/A	N/A	Q-TOF	Positive	ESI	219.134	lib-00032.mgf	Bronze	3	0.771598	2.71566	0.000595093	1	GNPS-NIST14-MATCHES	Data from Chris Turck	219.134	N/A	0	5	N/A	1	219.133	spectra/specs_ms.mgf	CCMSLIB00003139078	2345	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6035	M+H	 	1	Rha-Rha-C10-C10 (M+H)	Lysate	Quinn	0.0	spectra/specs_ms.mgf6035	 	 	qTof	Positive	LC-ESI	651.409	lib-00013.mgf	Bronze	3	0.891894	20.9882	0.0136719	1	GNPS-LIBRARY	Dorrestein	651.409	 	0	16	 	1	651.395	spectra/specs_ms.mgf	CCMSLIB00000539141	136000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6045	M+H	 	1	Rha-C10-C10	Lysate	 	0.0	spectra/specs_ms.mgf6045	 	 	qTof	Positive	LC-ESI	505.337	lib-00013.mgf	Bronze	3	0.808154	0.181172	9.15527e-05	1	GNPS-LIBRARY	Quinn	505.337	 	0	11	 	1	505.337	spectra/specs_ms.mgf	CCMSLIB00004684329	11751	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6053	M+H	104874502	1	Spectral Match to 11-Nor-.DELTA.9-tetrahydrocannabinol-9-carboxylic acid from NIST14	Isolated	Data deposited by rsilva	0.0	spectra/specs_ms.mgf6053	N/A	N/A	QqQ	Positive	ESI	345.206	lib-00032.mgf	Bronze	3	0.77963	0.265212	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Rob Knight	345.206	N/A	0	9	N/A	1	345.206	spectra/specs_ms.mgf	CCMSLIB00003137538	8375	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6054	M+H	78473719	1	Spectral Match to Enterolactone from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf6054	N/A	N/A	HCD	Positive	ESI	299.128	lib-00032.mgf	Bronze	3	0.913903	0.306065	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	299.128	N/A	0	9	N/A	1	299.128	spectra/specs_ms.mgf	CCMSLIB00003135459	4920	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6055	M+H	N/A	1	SumatriptanSuccinate	Isolated	Ed Esquenazi 	0.0	spectra/specs_ms.mgf6055	N/A	N/A	qTof	Positive	LC-ESI	296.143	lib-00008.mgf	Bronze	3	0.929448	1.33965	0.000396729	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	296.143	N/A	0	6	N/A	1	296.143	spectra/specs_ms.mgf	CCMSLIB00000004817	18517	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6060	M+H-H2O	286390032	1	Spectral Match to (.+/-.)-9-Hydroxy-5Z,7E,11Z,14Z,17Z-eicosapentaenoic acid from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf6060	N/A	N/A	HCD	Positive	ESI	301.216	lib-00032.mgf	Bronze	3	0.727657	0.303944	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	301.216	N/A	0	10	N/A	1	301.216	spectra/specs_ms.mgf	CCMSLIB00003137394	3808	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6087	M+H	N/A	1	Lauryl diethanolamide	Commercial	CASMI2016	0.0	spectra/specs_ms.mgf6087	"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3"	 	Orbitrap	 Positive	LC-ESI	288.253	lib-00027.mgf	Gold	1	0.866512	1.05871	0.000305176	1	CASMI	CASMI	288.253	8123	0	6	CCCCCCCCCCCC(=O)N(CCO)CCO	1	288.253	spectra/specs_ms.mgf	CCMSLIB00000579850	13104	UPDATE-SINGLE-ANNOTATED-GOLD	 
6094	M+H	n/a	1	NCGC00169933-02_C45H73NO15_beta-D-Mannopyranoside, solanid-5-en-3-yl O-6-deoxy-alpha-L-mannopyranosyl-(1->2)-O-[beta-D-glucopyranosyl-(1->3)]-	isolated	lfnothias	867.498	spectra/specs_ms.mgf6094	InChI=1S/C45H73NO15/c1-19-6-9-27-20(2)31-28(46(27)16-19)15-26-24-8-7-22-14-23(10-12-44(22,4)25(24)11-13-45(26,31)5)57-43-40(61-41-37(54)35(52)32(49)21(3)56-41)39(34(51)30(18-48)59-43)60-42-38(55)36(53)33(50)29(17-47)58-42/h7,19-21,23-43,47-55H,6,8-18H2,1-5H3/t19-,20+,21-,23?,24+,25-,26-,27+,28-,29+,30+,31-,32-,33+,34+,35+,36-,37+,38+,39-,40-,41-,42-,43+,44-,45-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	868.505	lib-00002.mgf	Gold	1	0.754733	1.68663	0.00146484	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	868.505	n/a	0	6	C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5C\C=C6\CC(CC[C@]6(C)[C@H]5CC[C@]34C)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H]7O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)N2C1	1	868.506	spectra/specs_ms.mgf	CCMSLIB00000851805	1334	UPDATE-SINGLE-ANNOTATED-GOLD	 
6108	M+H	78513	1	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf6108	N/A	N/A	HCD	Positive	ESI	399.251	lib-00032.mgf	Bronze	3	0.92508	0.53506	0.000213623	1	GNPS-NIST14-MATCHES	Data from Nediljko Budisa	399.251	N/A	0	7	N/A	1	399.251	spectra/specs_ms.mgf	CCMSLIB00003136497	3411	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6128	M+H	N/A	1	Diadzein	Isolated	Ed Esquenazi 	0.0	spectra/specs_ms.mgf6128	N/A	N/A	qTof	Positive	LC-ESI	255.066	lib-00008.mgf	Bronze	3	0.878958	3.52955	0.000900269	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	255.066	N/A	0	6	N/A	1	255.065	spectra/specs_ms.mgf	CCMSLIB00000006049	9070	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6131	[M+H]+	N/A	1	Massbank:PB005715 Genistein|5,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one	Isolated	Massbank	0.0	spectra/specs_ms.mgf6131	1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H	N/A	LC-ESI-QTOF	Positive	ESI	271.061	lib-00004.mgf	Bronze	3	0.911054	5.5167	0.00149536	1	MASSBANK	Putative Massbank Match	271.061	N/A	0	9	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	1	271.06	spectra/specs_ms.mgf	CCMSLIB00000222239	3189	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6138	M+H-H2O	89886420	1	Spectral Match to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf6138	N/A	N/A	HCD	Positive	ESI	277.216	lib-00032.mgf	Bronze	3	0.886684	1.43112	0.000396729	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	277.216	N/A	0	10	N/A	1	277.216	spectra/specs_ms.mgf	CCMSLIB00003135658	15040	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6155	[M+H]+	520-33-2	1	Massbank:FIO00131 Hesperetin	Isolated	Massbank	0.0	spectra/specs_ms.mgf6155	1S/C16H14O6/c1-21-13-3-2-8(4-10(13)18)14-7-12(20)16-11(19)5-9(17)6-15(16)22-14/h2-6,14,17-19H,7H2,1H3/t14-/m0/s1	N/A	LC-ESI-QTOF	Positive	ESI	303.087	lib-00004.mgf	Bronze	3	0.954376	3.32274	0.00100708	1	MASSBANK	Putative Massbank Match	303.087	N/A	0	7	COc(c3)c(O)cc(c3)[C@H](C1)Oc(c2)c(c(O)cc(O)2)C(=O)1	1	303.086	spectra/specs_ms.mgf	CCMSLIB00000213783	16787	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6156	M+H-2H2O	80226002	1	Spectral Match to Enterodiol from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf6156	N/A	N/A	QqQ	Positive	ESI	267.137	lib-00032.mgf	Bronze	3	0.96855	1.48511	0.000396729	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	267.137	N/A	0	7	N/A	1	267.137	spectra/specs_ms.mgf	CCMSLIB00003136236	3761	UPDATE-SINGLE-ANNOTATED-BRONZE	 
6172	M-2H2O+H	 	1	"(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	392.293	spectra/specs_ms.mgf6172	"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16+,17-,18+,19+,20-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	357.279	lib-00001.mgf	Gold	1	0.849339	1.96458	0.000701904	1	BILELIB19	Dorrestein	357.279	 	0	13	[H][C@@]12[C@H](O)C[C@]3([H])C[C@@H](O)CC[C@]3(C)[C@H]1CC[C@@]4(C)[C@H]2CC[C@@H]4[C@@H](CCC(O)=O)C	1	357.278	spectra/specs_ms.mgf	CCMSLIB00005465688	23510	UPDATE-SINGLE-ANNOTATED-GOLD	 
6174	M-2H2O+H	 	1	"(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	406.272	spectra/specs_ms.mgf6174	"InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-19,22,25-26H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15+,16-,17+,18+,19-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	371.258	lib-00001.mgf	Gold	1	0.895998	1.06861	0.000396729	1	BILELIB19	Dorrestein	371.258	 	0	15	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)C(C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@H](O)C4)=O)CCC(O)=O	1	371.258	spectra/specs_ms.mgf	CCMSLIB00005464788	79680	UPDATE-SINGLE-ANNOTATED-GOLD	 
